account,type,residence,date_joined,indication_coupon,first_deposit_amount,first_deposit_date,first_transaction_amount,first_transaction_date,balance_amount
4152,type_6,lk,2017-12-31,308,9090.91,2017-12-31,0.16,2018-01-03,8967.56
3041,type_6,ng,2017-03-21,308,9090.91,2017-03-21,112.594523809524,2017-03-21,-92711.11
1441,type_1,br,2017-10-30,308,,,,,
3056,type_6,id,2017-03-25,308,9090.91,2017-03-25,,,-90909.09
1132,type_1,id,2017-04-15,55,100.0,2017-04-15,0.207244094488189,2017-04-16,98.36
3521,type_6,id,2017-07-29,29,9090.91,2017-07-29,71.5688888888889,2017-07-29,-91051.22
5406,type_6,ru,2018-08-22,308,9090.91,2018-08-22,1.5725,2018-08-28,9081.27
1761,type_1,ng,2018-01-31,308,,,,,
1612,type_1,id,2017-12-15,102,,,,,
3354,type_6,id,2017-06-12,308,9090.91,2017-06-12,14.826350877193,2017-06-12,-92623.84
5103,type_6,"",2018-06-30,308,9090.91,2018-06-30,,,9090.91
4111,type_6,id,2017-12-22,308,9090.91,2017-12-22,0.65,2017-12-22,8944.8
1691,type_1,in,2018-01-09,308,,,,,
1233,type_1,id,2017-07-27,308,863.8,2017-07-28,0.07,2017-07-28,5618.77
5945,type_6,"",2018-12-02,308,9090.91,2018-12-02,0.438333333333333,2018-12-02,9054.34
4461,type_6,es,2018-03-07,308,9090.91,2018-03-07,,,9090.91
4764,type_6,md,2018-05-04,308,9090.91,2018-05-04,1.11,2018-05-09,9090.35
5838,type_6,ua,2018-11-09,308,9090.91,2018-11-09,0.373636363636364,2018-11-09,9089.48
3575,type_6,ua,2017-08-09,308,9090.91,2017-08-09,0.377272727272727,2017-08-09,-690915.6
1873,type_1,id,2018-03-07,308,1000.0,2018-03-14,0.327666666666667,2018-03-14,-1034.96
4591,type_6,co,2018-03-31,308,9090.91,2018-03-31,2.0,2018-04-02,9085.12
5010,type_6,"",2018-06-17,308,9090.91,2018-06-17,,,9090.91
3636,type_6,br,2017-08-28,247,9090.91,2017-08-28,,,-90909.09
1470,type_1,ru,2017-11-08,48,,,,,
1941,type_1,id,2018-03-28,272,150.0,2018-04-25,100.648,2018-04-26,24701.44
1831,type_1,id,2018-02-24,308,,,,,
3735,type_6,id,2017-09-27,214,9090.91,2017-09-27,,,-90909.09
3813,type_6,id,2017-10-16,308,9090.91,2017-10-16,0.576470588235294,2017-10-16,-290914.28
5396,type_6,ng,2018-08-21,308,9090.91,2018-08-21,1.7125,2018-08-21,9072.64
5998,type_7,jp,2018-03-26,308,100000.0,2018-03-26,6887.185,2018-03-26,97106.63
1729,type_1,br,2018-01-20,82,,,,,
2040,type_1,zw,2018-04-30,308,,,,,
1718,type_1,md,2018-01-18,308,,,,,
3639,type_6,id,2017-08-29,308,9090.91,2017-08-29,1.06,2017-08-29,-190910.15
2959,type_6,ru,2017-02-25,119,9090.91,2017-02-25,1.05613843351548,2017-02-25,-19713360.3
5015,type_6,"",2018-06-17,308,9090.91,2018-06-17,1.03,2018-06-17,9090.28
4423,type_6,"",2018-03-02,308,9090.91,2018-03-02,,,9090.91
4371,type_6,id,2018-02-20,308,9090.91,2018-02-20,,,9090.91
1895,type_1,id,2018-03-14,251,,,,,
2715,type_3,se,2018-11-23,308,584.95,2018-11-23,16.6303963414634,2018-11-24,10113.77
2546,type_1,id,2018-11-10,308,185.0,2018-11-15,,,-357.63
5784,type_6,id,2018-10-28,308,9090.91,2018-10-28,,,9090.91
5773,type_6,br,2018-10-26,308,9090.91,2018-10-26,,,9090.91
1178,type_1,id,2017-05-29,184,100.0,2017-05-29,2.21666666666667,2017-05-29,-63.03
3837,type_6,id,2017-10-22,308,9090.91,2017-10-22,,,-90909.09
5655,type_6,id,2018-10-03,308,9090.91,2018-10-03,2.0,2018-10-03,9085.32
4235,type_6,py,2018-01-17,95,9090.91,2018-01-17,,,9090.91
5636,type_6,id,2018-09-29,308,9090.91,2018-09-29,,,9090.91
1575,type_1,vn,2017-12-04,308,480.0,2017-12-05,0.280879120879121,2017-12-05,-537.280000000001
5852,type_6,cl,2018-11-12,308,9090.91,2018-11-12,2.0,2018-11-12,9081.84
3711,type_6,lk,2017-09-20,308,9090.91,2017-09-20,2.0,2017-10-18,-290935.83
5533,type_6,"",2018-09-12,308,9090.91,2018-09-12,,,9090.91
5754,type_6,gb,2018-10-22,308,9090.91,2018-10-22,2.0,2018-10-22,9089.69
2195,type_1,br,2018-07-02,308,50.0,2018-07-02,0.2,2018-07-02,49.8
2672,type_3,at,2017-07-05,44,830.14,2017-07-05,,,-4252.17
1512,type_1,nl,2017-11-17,308,,,,,
5114,type_6,br,2018-07-02,308,9090.91,2018-07-02,26.0,2018-07-02,9101.06
4554,type_6,tz,2018-03-24,308,9090.91,2018-03-24,,,9090.91
3479,type_6,id,2017-07-18,308,9090.91,2017-07-18,0.103333333333333,2017-07-19,-14668680.1
4688,type_6,id,2018-04-18,308,9090.91,2018-04-18,249.952307692308,2018-07-15,13081.78
4110,type_6,bo,2017-12-21,267,9090.91,2017-12-21,20.08,2018-01-16,8798.99
5920,type_6,br,2018-11-27,308,9090.91,2018-11-27,37.3076923076923,2018-11-27,8744.76
1368,type_1,br,2017-10-04,41,60.0,2017-12-12,0.104117647058824,2017-12-12,422.84
5011,type_6,"",2018-06-17,308,9090.91,2018-06-17,,,9090.91
4325,type_6,id,2018-02-08,308,9090.91,2018-02-08,0.2,2018-02-08,5807.93
5465,type_6,af,2018-09-01,308,9090.91,2018-09-01,,,9090.91
1427,type_1,id,2017-10-25,308,150.0,2017-10-25,0.136,2017-10-25,-117682.13
2470,type_1,za,2018-10-08,308,1000.0,2018-10-08,0.325757575757576,2018-10-08,987.42
4280,type_6,ua,2018-01-29,308,9090.91,2018-01-29,,,9090.91
2150,type_1,id,2018-06-14,308,,,,,
1459,type_1,id,2017-11-04,308,,,,,
5204,type_6,id,2018-07-14,308,9090.91,2018-07-14,120.811764705882,2018-07-14,7880.87
4426,type_6,"",2018-03-02,308,9090.91,2018-03-02,205.393333333333,2018-03-02,8434.88
3289,type_6,gb,2017-05-24,308,9090.91,2017-05-24,1.04166666666667,2017-05-24,-190910.57
2431,type_1,id,2018-09-27,308,1000.0,2018-09-28,0.200963855421687,2018-09-28,-559.02
3743,type_6,zw,2017-09-29,308,9090.91,2017-09-29,497.3,2017-10-19,-292132.23
5825,type_6,id,2018-11-05,308,9090.91,2018-11-05,9.0,2018-11-05,8527.41
1645,type_1,id,2017-12-24,41,,,,,
3923,type_6,id,2017-11-12,308,9090.91,2017-11-12,,,-90909.09
4016,type_6,in,2017-12-01,116,9090.91,2017-12-01,1.11,2017-12-01,-90909.77
3857,type_6,id,2017-10-25,308,9090.91,2017-10-25,,,-90909.09
2041,type_1,br,2018-04-30,308,,,,,
2846,type_6,id,2017-01-25,132,9090.91,2017-01-25,1.13,2017-01-25,-190910.47
5786,type_6,ua,2018-10-29,308,9090.91,2018-10-29,2.0,2018-10-29,9086.24
2945,type_6,th,2017-02-23,135,9090.91,2017-02-23,,,-90909.09
5013,type_6,id,2018-06-17,308,9090.91,2018-06-17,0.111764705882353,2018-06-17,9059.0
4825,type_6,at,2018-05-16,308,9090.91,2018-05-16,,,9090.91
5359,type_6,be,2018-08-13,308,9090.91,2018-08-13,,,9090.91
1001,type_1,vn,2017-01-01,308,110.0,2017-01-04,0.191,2017-01-04,104.18
3011,type_6,nl,2017-03-12,308,9090.91,2017-03-12,2.56092307692308,2017-03-12,-1091088.74
1839,type_1,bo,2018-02-27,308,956.4,2018-02-27,0.262953367875648,2018-02-27,1843.5
1475,type_1,ng,2017-11-08,39,,,,,
2773,type_6,gb,2017-01-06,308,9090.91,2017-01-06,,,-90909.09
1576,type_1,id,2017-12-04,308,,,,,
5426,type_6,"",2018-08-26,308,9090.91,2018-08-26,2.0,2018-08-26,9089.98
4735,type_6,id,2018-04-27,308,9090.91,2018-04-27,868.571428571429,2018-04-27,9802.48999999999
4263,type_6,hr,2018-01-26,308,9090.91,2018-01-26,1.58125,2018-01-26,9090.52
1065,type_1,id,2017-02-22,33,150.0,2017-02-24,0.170958230958231,2017-02-24,-5876.23
2180,type_1,co,2018-06-26,308,,,,,
4972,type_6,"",2018-06-09,308,9090.91,2018-06-09,,,9090.91
5156,type_6,tr,2018-07-06,308,9090.91,2018-07-06,2.0,2018-07-06,9090.27
3029,type_6,id,2017-03-17,308,9090.91,2017-03-17,0.70320182094082,2017-03-17,-8135073.69
5660,type_6,id,2018-10-04,308,9090.91,2018-10-04,0.190909090909091,2018-10-04,9070.62
2560,type_1,id,2018-11-16,308,500.0,2018-11-16,,,-869.91
1825,type_1,lk,2018-02-22,243,100.0,2018-02-27,0.30125,2018-02-27,7622.46
2544,type_1,br,2018-11-09,308,,,,,
3822,type_6,id,2017-10-18,64,9090.91,2017-10-18,1.0775,2017-10-18,-390911.39
1731,type_1,bo,2018-01-21,308,100.0,2018-01-24,0.135671641791045,2018-01-24,5084.41
1320,type_1,ph,2017-09-07,234,,,,,
1295,type_1,id,2017-08-27,222,,,,,
5440,type_6,vn,2018-08-29,308,9090.91,2018-08-29,,,9090.91
1521,type_1,br,2017-11-19,308,,,,,
5436,type_6,ng,2018-08-28,308,9090.91,2018-08-28,2.0,2018-08-29,9088.76
5646,type_6,fr,2018-10-01,308,9090.91,2018-10-01,,,9090.91
1102,type_1,ng,2017-03-27,84,,,,,
2666,type_3,pt,2017-02-14,66,620.82,2017-02-21,8.86555555555556,2017-02-21,-212678.6
3415,type_6,it,2017-07-02,308,9090.91,2017-07-02,1.34,2017-07-02,-190910.43
1798,type_1,id,2018-02-12,308,400.0,2018-02-15,0.196423841059603,2018-02-15,-465.47
4807,type_6,ru,2018-05-14,308,9090.91,2018-05-14,0.2,2018-05-14,9090.68
5375,type_6,id,2018-08-17,308,9090.91,2018-08-17,9.55733333333333,2018-08-17,9043.17
3323,type_6,id,2017-06-02,308,9090.91,2017-06-02,0.105,2017-06-03,-190909.06
2625,type_1,ng,2018-12-09,308,,,,,
2256,type_1,ng,2018-07-18,308,,,,,
1138,type_1,id,2017-04-19,308,886.5,2017-04-20,1.9658,2017-04-20,1752.49
2848,type_6,id,2017-01-26,308,9090.91,2017-01-26,,,-90909.09
2032,type_1,am,2018-04-24,308,,,,,
3224,type_6,id,2017-05-04,308,9090.91,2017-05-04,43.2541176470588,2017-06-02,-291072.68
4762,type_6,"",2018-05-04,308,9090.91,2018-05-04,1.09,2018-05-04,9090.24
1986,type_1,id,2018-04-11,308,101.3,2018-09-06,0.234117647058824,2018-09-06,100.2
4508,type_6,"",2018-03-16,308,9090.91,2018-03-16,5.435,2018-03-16,9084.35
3527,type_6,id,2017-07-31,308,9090.91,2017-07-31,0.593561643835616,2017-07-31,-3692246.02
3334,type_6,id,2017-06-07,308,9090.91,2017-06-07,1.1,2017-06-07,-3391677.64
3536,type_6,tr,2017-08-01,103,9090.91,2017-08-01,,,-90909.09
1890,type_1,id,2018-03-12,308,,,,,
3867,type_6,ru,2017-10-29,308,9090.91,2017-10-29,,,-90909.09
1231,type_1,za,2017-07-26,308,,,,,
2511,type_1,id,2018-10-26,308,,,,,
2978,type_6,id,2017-03-02,168,9090.91,2017-03-02,,,-90909.09
5777,type_6,ee,2018-10-27,308,9090.91,2018-10-27,2.0,2018-10-27,9089.69
4845,type_6,dz,2018-05-19,308,9090.91,2018-05-19,,,9090.91
3683,type_6,pt,2017-09-13,308,9090.91,2017-09-13,100.0,2017-09-15,-390891.94
2690,type_3,nl,2018-01-28,78,32330.01,2018-01-28,1291.04714285714,2018-01-30,-102625.59
4946,type_6,vn,2018-06-05,308,9090.91,2018-06-05,,,9090.91
2213,type_1,id,2018-07-08,308,250.1,2018-07-10,0.0750759878419453,2018-07-10,247.45
5223,type_6,id,2018-07-16,308,9090.91,2018-07-16,2.0,2018-07-16,9087.41
4944,type_6,id,2018-06-04,308,9090.91,2018-06-04,,,9090.91
5257,type_6,ve,2018-07-21,308,9090.91,2018-07-21,,,9090.91
2855,type_6,id,2017-01-27,87,9090.91,2017-01-27,1.03,2017-01-29,-790918.21
1281,type_1,za,2017-08-24,308,853.84,2018-02-28,0.595903614457831,2018-02-28,-1850.62
5072,type_6,id,2018-06-26,308,9090.91,2018-06-26,,,9090.91
2429,type_1,ae,2018-09-26,308,11521.0,2018-10-06,1.0840848806366,2018-10-06,11400.28
3399,type_6,id,2017-06-24,308,9090.91,2017-06-24,263.052769230769,2017-06-24,-199313.91
5284,type_6,"",2018-07-28,308,9090.91,2018-07-28,,,9090.91
5325,type_6,gh,2018-08-05,308,9090.91,2018-08-05,3.24666666666667,2018-08-11,8298.28
2812,type_6,id,2017-01-17,308,9090.91,2017-01-17,,,-90909.09
2691,type_3,pt,2018-02-08,308,,,,,
3514,type_6,id,2017-07-27,308,9090.91,2017-07-27,66.5621951219512,2017-07-27,-383205.17
2241,type_1,co,2018-07-16,308,,,,,
5502,type_6,co,2018-09-07,308,9090.91,2018-09-07,37.8918918918919,2018-09-07,8127.89
3840,type_6,lk,2017-10-23,308,9090.91,2017-10-23,0.350804597701149,2017-10-23,-2273162.37
4168,type_6,id,2018-01-03,308,9090.91,2018-01-03,0.6,2018-01-05,9087.19
4752,type_6,id,2018-05-02,308,9090.91,2018-05-02,,,9090.91
3505,type_6,pl,2017-07-24,308,9090.91,2017-07-24,1.3016875,2017-07-24,-90980.98
2649,type_2,hu,2018-02-22,41,5830.1,2018-07-04,,,-15.6000000000004
5246,type_6,id,2018-07-19,308,9090.91,2018-07-19,2.0,2018-07-19,9089.69
4437,type_6,gh,2018-03-05,308,9090.91,2018-03-05,,,9090.91
5900,type_6,id,2018-11-25,308,9090.91,2018-11-25,12.8,2018-11-25,9083.56
1389,type_1,br,2017-10-11,260,100.0,2017-11-01,0.189770114942529,2017-11-01,98.97
3936,type_6,ke,2017-11-15,308,9090.91,2017-11-15,,,-90909.09
1159,type_1,id,2017-05-09,202,130.0,2017-05-10,0.1,2017-05-10,-115.48
1652,type_1,ar,2017-12-27,102,,,,,
5354,type_6,ma,2018-08-12,308,9090.91,2018-08-12,2.0,2018-08-12,9091.2
4515,type_6,id,2018-03-17,308,9090.91,2018-03-17,,,9090.91
5750,type_6,ke,2018-10-22,308,9090.91,2018-10-22,2.22666666666667,2018-10-23,9012.72
2989,type_6,id,2017-03-06,308,9090.91,2017-03-06,0.199473684210526,2017-03-06,-1991051.85
4888,type_6,dz,2018-05-26,308,9090.91,2018-05-26,,,9090.91
4135,type_6,id,2017-12-27,308,9090.91,2017-12-27,19.0653125,2017-12-28,8561.54
1129,type_1,id,2017-04-12,308,100.0,2017-04-14,0.128008658008658,2017-04-14,98.94
4820,type_6,br,2018-05-16,308,9090.91,2018-05-16,1.03,2018-06-09,9091.06
5972,type_6,id,2018-12-08,308,9090.91,2018-12-08,,,9090.91
3749,type_6,id,2017-09-30,308,9090.91,2017-09-30,0.591914893617021,2017-09-30,-190920.89
3720,type_6,id,2017-09-23,308,9090.91,2017-09-23,198.807407407407,2017-09-23,-792778.13
4473,type_6,za,2018-03-11,308,9090.91,2018-03-11,1122.9312,2018-03-15,-635.269999999993
4979,type_6,id,2018-06-10,308,9090.91,2018-06-10,2.0,2018-06-21,9089.69
2668,type_3,ro,2017-02-22,151,13161.44,2017-02-28,8.33864516129032,2017-02-28,7980.77000000001
3238,type_6,vn,2017-05-08,308,9090.91,2017-05-08,,,-90909.09
1316,type_1,vn,2017-09-05,308,100.0,2017-09-05,0.14,2017-09-05,99.01
5489,type_6,id,2018-09-05,308,9090.91,2018-09-05,0.15,2018-10-02,9090.87
1479,type_1,sg,2017-11-10,116,,,,,
2994,type_6,uz,2017-03-07,148,9090.91,2017-03-07,1.08,2017-03-07,-190909.73
2527,type_1,ng,2018-10-31,308,,,,,
4841,type_6,ua,2018-05-18,308,9090.91,2018-05-18,,,9090.91
5790,type_6,"",2018-10-30,308,9090.91,2018-10-30,,,9090.91
3718,type_6,id,2017-09-23,196,9090.91,2017-09-23,5.8072,2017-09-23,-14778240.28
2581,type_1,af,2018-11-26,308,,,,,
3019,type_6,es,2017-03-13,308,9090.91,2017-03-13,1.06,2017-03-13,-190910.15
3325,type_6,id,2017-06-03,308,9090.91,2017-06-03,0.678297872340425,2017-06-03,-90914.47
5760,type_6,mm,2018-10-24,308,9090.91,2018-10-24,,,9090.91
2542,type_1,cn,2018-11-08,308,1.39,2018-11-08,,,1.39
3850,type_6,id,2017-10-24,77,9090.91,2017-10-24,,,-90909.09
3708,type_6,id,2017-09-20,35,9090.91,2017-09-20,1.01236842105263,2017-09-20,-991306.39
3208,type_6,br,2017-04-30,308,9090.91,2017-04-30,,,-90909.09
4760,type_6,id,2018-05-03,308,9090.91,2018-05-03,,,9090.91
4284,type_6,co,2018-01-30,308,9090.91,2018-01-30,,,9090.91
4538,type_6,br,2018-03-21,308,9090.91,2018-03-21,,,9090.91
4744,type_6,id,2018-04-29,308,9090.91,2018-04-29,,,9090.91
2140,type_1,vn,2018-06-11,308,5000.0,2018-06-12,0.706842105263158,2018-06-12,6657.82
1042,type_1,ca,2017-02-02,308,,,,,
2783,type_6,id,2017-01-09,134,9090.91,2017-01-09,,,-90909.09
3606,type_6,gb,2017-08-18,116,9090.91,2017-08-18,311.452826086957,2017-08-18,-796452.03
4186,type_6,mx,2018-01-07,95,9090.91,2018-01-07,2.0,2018-01-07,9087.94
3644,type_6,br,2017-08-30,308,9090.91,2017-08-30,0.91,2017-09-18,-490922.24
1482,type_1,id,2017-11-10,308,,,,,
3132,type_6,ua,2017-04-13,308,9090.91,2017-04-13,0.201111111111111,2017-04-15,-1090920.98
2252,type_1,id,2018-07-18,308,,,,,
5856,type_6,"",2018-11-13,308,9090.91,2018-11-13,,,9090.91
2227,type_1,id,2018-07-11,308,,,,,
1799,type_1,lk,2018-02-13,308,,,,,
2344,type_1,id,2018-08-26,308,130.0,2018-10-01,,,-260.97
1094,type_1,th,2017-03-18,308,51.5,2017-03-18,0.466470588235294,2017-03-18,45.66
5288,type_6,kz,2018-07-29,308,9090.91,2018-07-29,2.0,2018-07-29,9048.56
4750,type_6,ao,2018-05-01,308,9090.91,2018-05-01,4.0525,2018-05-01,9085.86
3418,type_6,ph,2017-07-03,308,9090.91,2017-07-03,0.2,2017-07-03,-90909.56
1072,type_1,id,2017-02-27,50,1000.0,2017-06-14,0.306559766763848,2017-06-14,989.19
2507,type_1,vn,2018-10-23,308,,,,,
5177,type_6,ng,2018-07-09,308,9090.91,2018-07-09,1.63666666666667,2018-07-10,15531.24
4572,type_6,vn,2018-03-27,308,9090.91,2018-03-27,66.6848743718593,2018-03-27,71560.87
4493,type_6,"",2018-03-14,308,9090.91,2018-03-14,1.12,2018-03-14,9091.0
1040,type_1,in,2017-01-31,150,,,,,
1974,type_1,kz,2018-04-06,308,,,,,
4585,type_6,id,2018-03-30,308,9090.91,2018-03-30,2.5,2018-03-30,9089.31
1247,type_1,id,2017-08-06,308,,,,,
2420,type_1,ru,2018-09-24,308,100.0,2018-09-27,0.22375,2018-09-27,95.98
3921,type_6,id,2017-11-12,41,9090.91,2017-11-12,1.03,2017-11-12,-90909.97
4599,type_6,id,2018-04-02,308,9090.91,2018-04-02,1.11,2018-04-02,9090.23
5617,type_6,gb,2018-09-26,308,9090.91,2018-09-26,500.1,2018-09-26,8848.08
1307,type_1,vn,2017-09-03,219,100.0,2017-09-24,0.298333333333333,2017-09-24,324.01
1503,type_1,id,2017-11-15,308,,,,,
3000,type_6,id,2017-03-10,308,9090.91,2017-03-10,,,-90909.09
1288,type_1,zw,2017-08-25,308,190.0,2017-09-01,,,-14595.18
1488,type_1,br,2017-11-11,124,,,,,
1953,type_1,id,2018-04-01,308,98.3333333333333,2018-04-01,0.551276595744681,2018-04-01,341.49
3888,type_6,by,2017-11-04,308,9090.91,2017-11-04,,,-90909.09
5803,type_6,id,2018-11-01,308,9090.91,2018-11-01,1.6,2018-11-01,6246.4
5481,type_6,br,2018-09-04,308,9090.91,2018-09-04,2.0,2018-09-04,9090.4
4609,type_6,hu,2018-04-03,308,9090.91,2018-04-03,,,9090.91
1458,type_1,qa,2017-11-04,308,,,,,
1933,type_1,id,2018-03-26,102,,,,,
1705,type_1,ng,2018-01-12,308,,,,,
4347,type_6,id,2018-02-13,308,9090.91,2018-02-13,2.0,2018-02-13,9091.49
3996,type_6,id,2017-11-27,308,9090.91,2017-11-27,8.78714285714286,2017-11-27,-290931.09
4504,type_6,kg,2018-03-16,308,9090.91,2018-03-16,,,9090.91
2462,type_1,id,2018-10-06,308,,,,,
4644,type_6,ru,2018-04-11,308,9090.91,2018-04-11,,,9090.91
1039,type_1,id,2017-01-31,308,,,,,
5622,type_6,"",2018-09-26,308,9090.91,2018-09-26,,,9090.91
3672,type_6,lk,2017-09-10,308,9090.91,2017-09-10,20.4345739910314,2017-09-10,-1194492.67
2135,type_1,vn,2018-06-08,308,70.0,2018-06-13,0.070379746835443,2018-06-13,-232.01
3777,type_6,ng,2017-10-08,308,9090.91,2017-10-08,,,-90909.09
5956,type_6,"",2018-12-04,308,9090.91,2018-12-04,,,9090.91
2729,type_4,gb,2018-01-14,116,,,,,
2808,type_6,it,2017-01-16,103,9090.91,2017-01-16,3.0,2017-01-26,-1891412.5
4804,type_6,ru,2018-05-13,308,9090.91,2018-05-13,1.06,2018-05-14,7862.61
1855,type_1,ng,2018-03-04,308,,,,,
3442,type_6,in,2017-07-10,308,9090.91,2017-07-10,115.954186046512,2017-07-10,-85085.75
1492,type_1,in,2017-11-13,308,,,,,
2575,type_1,lk,2018-11-23,308,50.0,2018-11-23,0.358571428571429,2018-11-23,98.98
5466,type_6,gh,2018-09-01,308,9090.91,2018-09-01,2.0,2018-09-05,9089.69
2018,type_1,vn,2018-04-20,308,,,,,
3228,type_6,id,2017-05-05,202,9090.91,2017-05-05,1.11,2017-05-05,-90909.77
1198,type_1,br,2017-06-20,308,60.0,2017-06-21,0.4,2017-06-22,55.11
2564,type_1,bw,2018-11-18,308,,,,,
3533,type_6,id,2017-08-01,308,9090.91,2017-08-01,16.42,2017-08-01,-6076299.91
3061,type_6,id,2017-03-26,308,9090.91,2017-03-26,46.6666666666667,2017-04-09,-7055696.2
5303,type_6,sa,2018-08-01,308,9090.91,2018-08-01,20.0,2018-08-01,9066.48
2555,type_1,ng,2018-11-14,308,,,,,
3649,type_6,mx,2017-08-31,308,9090.91,2017-08-31,0.352527472527473,2017-09-01,-3691734.91
1522,type_1,id,2017-11-19,308,,,,,
2214,type_1,id,2018-07-08,308,,,,,
4676,type_6,id,2018-04-16,308,9090.91,2018-04-16,139.49823943662,2018-04-16,106401.89
1805,type_1,dz,2018-02-15,308,,,,,
4718,type_6,"",2018-04-24,308,9090.91,2018-04-24,,,9090.91
2637,type_2,it,2017-11-08,308,,,,,
1733,type_1,th,2018-01-22,308,,,,,
4923,type_6,lk,2018-06-01,308,9090.91,2018-06-01,1.11,2018-06-01,9091.01
3894,type_6,id,2017-11-06,308,9090.91,2017-11-06,0.2,2018-01-08,-1391016.86
2147,type_1,zw,2018-06-13,308,,,,,
1607,type_1,id,2017-12-13,166,500.0,2017-12-15,1.83,2017-12-20,-57517.72
4409,type_6,lk,2018-02-28,308,9090.91,2018-02-28,1000.0,2018-02-28,9182.85
5752,type_6,be,2018-10-22,308,9090.91,2018-10-22,,,9090.91
4533,type_6,de,2018-03-21,308,9090.91,2018-03-21,,,9090.91
3621,type_6,in,2017-08-24,41,9090.91,2017-08-24,,,-90909.09
1328,type_1,id,2017-09-09,308,500.0,2017-09-09,0.832822580645161,2017-09-09,4535.77
5352,type_6,id,2018-08-12,308,9090.91,2018-08-12,,,9090.91
1375,type_1,ru,2017-10-07,308,,,,,
5054,type_6,mx,2018-06-24,308,9090.91,2018-06-24,9.085,2018-06-24,9097.3
1048,type_1,vn,2017-02-06,308,,,,,
1690,type_1,kh,2018-01-09,308,,,,,
4276,type_6,ng,2018-01-29,308,9090.91,2018-01-29,,,9090.91
2237,type_1,id,2018-07-15,308,312.5,2018-10-26,0.222368421052632,2018-10-26,493.53
5161,type_6,ng,2018-07-07,308,9090.91,2018-07-07,273.272727272727,2018-07-07,7847.5
5376,type_6,"",2018-08-18,308,9090.91,2018-08-18,0.418089552238806,2018-08-18,9061.99
3005,type_6,id,2017-03-11,308,9090.91,2017-03-11,1.03,2017-03-11,-90908.94
2314,type_1,br,2018-08-14,308,,,,,
4631,type_6,id,2018-04-08,308,9090.91,2018-04-08,319.671529411765,2018-04-08,650.929999999997
5312,type_6,bd,2018-08-03,308,9090.91,2018-08-03,134.533333333333,2018-08-03,8179.2
2828,type_6,id,2017-01-21,308,9090.91,2017-01-21,5.82728155339806,2017-01-21,-1491247.83
2640,type_2,gb,2018-01-05,308,4119.3,2018-01-13,,,-32.0999999999995
1737,type_1,ar,2018-01-23,308,,,,,
3481,type_6,id,2017-07-18,132,9090.91,2017-07-18,0.174666666666667,2017-07-18,-10955814.03
3809,type_6,id,2017-10-15,308,9090.91,2017-10-15,0.07,2017-10-15,-290910.5
5360,type_6,ph,2018-08-13,308,9090.91,2018-08-13,,,9090.91
4444,type_6,ng,2018-03-06,308,9090.91,2018-03-06,0.364833141542002,2018-03-17,7662.6
1101,type_1,br,2017-03-27,181,1400.0,2017-03-30,0.261445448227936,2017-03-30,1383.03
3295,type_6,ua,2017-05-26,308,9090.91,2017-05-26,1.055,2017-05-26,-90910.38
2970,type_6,ru,2017-02-27,308,9090.91,2017-02-27,,,-90909.09
2346,type_1,id,2018-08-26,308,,,,,
4372,type_6,br,2018-02-20,181,9090.91,2018-02-20,0.798615384615385,2018-02-20,8875.8
5460,type_6,tr,2018-08-31,308,9090.91,2018-08-31,20.0,2018-08-31,9078.69
1808,type_1,th,2018-02-16,102,,,,,
2819,type_6,th,2017-01-18,308,9090.91,2017-01-18,,,-90909.09
2643,type_2,gb,2018-01-24,164,10610.25,2018-01-27,1736.22,2018-01-29,8974.71999999999
2928,type_6,br,2017-02-18,111,9090.91,2017-02-18,,,-90909.09
2218,type_1,cl,2018-07-09,308,,,,,
2183,type_1,in,2018-06-27,308,,,,,
5891,type_6,sv,2018-11-22,308,9090.91,2018-11-22,1.55153846153846,2018-11-22,9048.53
2717,type_4,gb,2017-04-19,2,775.95,2017-04-22,,,-663.6
5686,type_6,id,2018-10-10,308,9090.91,2018-10-10,,,9090.91
4993,type_6,"",2018-06-13,308,9090.91,2018-06-13,1.1,2018-06-13,9091.02
3152,type_6,vn,2017-04-19,91,9090.91,2017-04-19,36.2390909090909,2017-04-19,-4988616.11
4442,type_6,"",2018-03-05,308,9090.91,2018-03-05,0.2,2018-03-05,9090.51
5669,type_6,cm,2018-10-05,308,9090.91,2018-10-05,0.305238095238095,2018-11-26,8616.95
2992,type_6,id,2017-03-07,308,9090.91,2017-03-07,282.976470588235,2017-08-07,-293048.7
2157,type_1,id,2018-06-18,303,20000.0,2018-06-21,401.95,2018-06-21,19798.64
5099,type_6,id,2018-06-30,308,9090.91,2018-06-30,2.0,2018-06-30,9089.69
1230,type_1,id,2017-07-24,308,,,,,
3047,type_6,id,2017-03-23,308,9090.91,2017-03-23,1.08,2017-03-23,-190921.6
3866,type_6,id,2017-10-27,308,9090.91,2017-10-27,1.445,2017-10-27,-90909.3
5757,type_6,gb,2018-10-24,308,9090.91,2018-10-24,501.0,2018-10-24,8480.35
