transaction_date,account,total_buy,total_sell,total_deposits,total_withdrawals,count_contracts,count_deposits,count_withdrawals
2018-10-07,2226,72.91,64.8,157.39,,43,1,0
2018-10-06,2226,71.17,73.52,389.41,,37,1,0
2018-09-22,2226,11.3,9.08,,,10,0,0
2018-09-20,2226,1.85,2.21,183.96,,2,1,0
2018-09-12,2226,14.39,10.97,338.42,,9,1,0
2018-09-10,2226,32.63,27.07,64.58,,24,1,0
2018-09-09,2226,154.46,144.12,,,39,0,0
2018-09-08,2226,22.07,26.14,,,6,0,0
2018-09-07,2226,20.52,22.29,,,10,0,0
2018-09-06,2226,61.0,52.16,1097.78,,28,2,0
2018-09-05,2226,10.71,8.31,,2528.61,4,0,1
2018-09-04,2226,72.24,77.65,,,18,0,0
2018-09-03,2226,42.97,47.08,,,15,0,0
2018-09-02,2226,5.47,7.1,,,3,0,0
2018-09-01,2226,37.76,40.89,,,10,0,0
2018-08-31,2226,3.92,5.03,,,2,0,0
2018-08-30,2226,5.24,6.21,,,2,0,0
2018-08-29,2226,5.17,6.28,,,3,0,0
2018-08-28,2226,71.28,66.38,,,24,0,0
2018-08-27,2226,208.93,212.21,,,49,0,0
2018-08-26,2226,162.18,156.74,,,26,0,0
2018-08-25,2226,69.72,74.25,,,50,0,0
2018-08-24,2226,10.83,10.54,,,9,0,0
2018-08-23,2226,12.48,14.64,,,6,0,0
2018-08-22,2226,7.92,10.16,,,8,0,0
2018-08-21,2226,104.67,102.54,,,53,0,0
2018-08-20,2226,7.56,7.35,369.72,,30,1,0
2018-08-14,2226,29.78,25.77,,,30,0,0
2018-08-13,2226,5.0,5.74,,,4,0,0
2018-08-10,2226,5.13,5.65,269.22,,11,1,0
2018-08-06,2226,12.43,10.06,234.02,,31,1,0
2018-07-21,2249,41.76,40.69,,,142,0,0
2018-07-18,2249,,,100.0,,0,1,0
2018-08-13,2233,,,,13.5,0,0,1
2018-08-09,2233,,,9.73,,0,1,0
2018-07-17,2234,48.23,40.18,480.0,,230,3,0
2018-07-16,2234,17.18,18.31,,,86,0,0
2018-07-13,2234,18.21,17.19,300.0,,78,2,0
2018-12-10,2235,,,1250.0,2064.9,0,1,5
2018-12-09,2235,,,,1966.57,0,0,4
2018-12-08,2235,,,6620.0,11052.11,0,3,8
2018-12-07,2235,,,,98.33,0,0,1
2018-12-06,2235,,,3160.0,13294.0,0,1,7
2018-12-05,2235,,,5000.0,9832.84,0,1,1
2018-12-04,2235,,,3000.0,9832.84,0,1,1
2018-12-02,2235,,,,2969.52,0,0,5
2018-12-01,2235,,,10160.0,10816.13,0,5,4
2018-11-30,2235,,,3500.0,16637.17,0,1,8
2018-11-29,2235,,,13000.0,18780.73,0,3,4
2018-11-28,2235,,,7000.0,19665.68,0,2,4
2018-11-27,2235,,,16560.0,18780.73,0,2,5
2018-11-25,2235,,,,19.67,0,0,1
2018-11-23,2235,,,1000.0,1946.9,0,1,5
2018-11-22,2235,,,1000.0,1966.57,0,1,2
2018-11-21,2235,,,,19.67,0,0,1
2018-11-20,2235,,,,393.31,0,0,2
2018-11-19,2235,,,10100.0,19449.36,0,2,8
2018-11-17,2235,,,,14788.59,0,0,6
2018-11-16,2235,,,17070.0,18780.73,0,3,3
2018-11-15,2235,,,2000.0,6057.03,0,2,4
2018-11-14,2235,,,2500.0,2792.53,0,3,4
2018-11-13,2235,,,,55.06,0,0,1
2018-07-16,2235,2.7,1.53,,,2,0,0
2018-07-13,2235,2.15,1.59,200.0,,3,2,0
2018-08-06,2236,0.4,0.31,,,3,0,0
2018-08-05,2236,0.32,0.32,,,2,0,0
2018-08-04,2236,23.59,22.57,,,58,0,0
2018-08-03,2236,51.55,52.01,,,131,0,0
2018-08-02,2236,75.57,74.24,,,123,0,0
2018-08-01,2236,34.17,34.37,,,34,0,0
2018-07-31,2236,8.24,8.29,,,5,0,0
2018-07-29,2236,34.55,32.62,134.2,,35,1,0
2018-07-28,2236,9.04,8.0,268.4,,9,2,0
2018-07-27,2236,41.8,40.83,,196.66,49,0,1
2018-07-26,2236,9.04,9.74,134.2,,7,1,0
2018-07-25,2236,16.77,15.69,,196.66,46,0,1
2018-07-24,2236,8.84,9.52,,235.99,10,0,1
2018-07-23,2236,35.17,35.95,167.7,,47,1,0
2018-07-22,2236,37.56,35.1,134.2,393.31,75,1,1
2018-07-21,2236,65.19,66.83,134.2,,113,1,0
2018-07-20,2236,30.37,28.97,134.2,,108,1,0
2018-07-19,2236,29.91,29.78,,393.31,76,0,2
2018-07-18,2236,21.1,21.79,135.1,,45,1,0
2018-07-17,2236,2.43,2.11,,,16,0,0
2018-07-16,2236,25.72,24.33,,,58,0,0
2018-07-15,2236,6.43,6.69,135.1,,11,1,0
2018-07-14,2236,22.76,21.06,168.9,,67,1,0
2018-11-14,2419,,,100.0,196.66,0,1,1
2018-11-09,2237,2.29,1.83,,,8,0,0
2018-11-08,2237,11.87,10.63,,,111,0,0
2018-11-07,2237,8.1,7.88,186.3,,79,1,0
2018-11-06,2237,6.9,6.06,,,85,0,0
2018-11-05,2237,15.05,14.97,,,191,0,0
2018-11-04,2237,9.08,9.08,,,122,0,0
2018-11-03,2237,12.27,12.16,,,161,0,0
2018-11-02,2237,5.56,5.49,,,76,0,0
2018-11-01,2237,3.66,3.74,,,50,0,0
2018-10-31,2237,9.12,9.18,,,127,0,0
2018-10-30,2237,3.26,2.84,,,32,0,0
2018-10-29,2237,0.68,0.79,,,5,0,0
2018-10-28,2237,2.57,2.3,,,35,0,0
2018-10-27,2237,21.73,20.57,,,180,0,0
2018-10-26,2237,25.35,24.7,312.5,,114,1,0
2018-07-25,2238,,,,22.42,0,0,1
2018-07-20,2238,129.36,123.7,400.0,1966.57,469,1,2
2018-07-19,2238,78.77,83.97,,1179.94,331,0,1
2018-07-18,2238,86.77,91.52,,,488,0,0
2018-07-17,2238,63.39,61.96,,,305,0,0
2018-07-16,2238,108.12,108.54,797.0,,466,1,0
2018-10-22,2262,27.1,25.95,,,172,0,0
2018-10-21,2262,0.49,0.58,100.0,,5,1,0
2018-10-05,2262,10.18,9.16,101.2,,61,1,0
2018-10-04,2262,24.07,23.0,101.2,,95,1,0
2018-09-10,2262,32.39,28.46,,,188,0,0
2018-09-09,2262,18.96,21.8,100.0,,48,1,0
2018-08-17,2242,1.51,1.09,,,11,0,0
2018-08-16,2242,2.77,2.65,,,13,0,0
2018-08-15,2242,0.6,0.77,,,5,0,0
2018-08-09,2242,1.0,0.68,,,4,0,0
2018-08-08,2242,0.4,0.38,,,2,0,0
2018-08-06,2242,0.2,0.27,,,1,0,0
2018-08-02,2242,0.7,0.35,,,4,0,0
2018-08-01,2242,1.77,1.43,100.0,,16,1,0
2018-07-30,2242,0.3,0.24,,,2,0,0
2018-07-27,2242,1.71,1.22,,,10,0,0
2018-07-26,2242,2.81,2.49,90.0,,21,1,0
2018-07-25,2242,1.41,1.52,,,14,0,0
2018-07-24,2242,5.33,4.13,,,38,0,0
2018-07-23,2242,3.52,3.64,,,31,0,0
2018-07-20,2242,0.7,0.81,,,7,0,0
2018-07-19,2242,2.21,2.34,,,20,0,0
2018-07-18,2242,1.0,1.23,,,10,0,0
2018-07-17,2242,0.6,0.39,,,5,0,0
2018-07-16,2242,,,100.0,,0,1,0
2018-08-10,2243,96.25,87.38,,,136,0,0
2018-08-09,2243,41.75,42.63,,,147,0,0
2018-08-08,2243,1.34,1.48,760.0,,11,1,0
2018-07-30,2243,0.28,0.26,,,4,0,0
2018-07-25,2243,0.07,0.04,,,1,0,0
2018-07-20,2243,162.8,149.18,,,294,0,0
2018-07-19,2243,76.74,71.04,1176.4,,152,1,0
2018-07-18,2243,77.48,77.31,714.2,,238,1,0
2018-10-13,2267,4.03,3.01,,,11,0,0
2018-10-11,2267,633.52,613.6,1978.09,,892,2,0
2018-07-22,2246,22.5,21.79,68.6,,88,1,0
2018-07-21,2246,105.4,103.2,,,290,0,0
2018-07-20,2246,153.34,151.76,,,400,0,0
2018-07-19,2246,104.71,102.77,,786.63,314,0,1
2018-07-18,2246,169.72,174.49,,884.96,519,0,1
2018-07-17,2246,153.6,152.16,960.0,,637,2,0
2018-07-30,2247,8.6,7.96,,,36,0,0
2018-07-27,2247,4.82,3.71,,,15,0,0
2018-07-26,2247,4.82,4.36,,,18,0,0
2018-07-25,2247,0.4,0.2,,,1,0,0
2018-07-24,2247,9.85,9.06,,,29,0,0
2018-07-23,2247,3.01,2.24,,,12,0,0
2018-07-20,2247,0.8,1.13,,,3,0,0
2018-07-19,2247,2.61,3.49,,,10,0,0
2018-07-18,2247,3.01,2.96,278.0,,13,1,0
2018-11-06,2248,10.4,5.44,,,24,0,0
2018-10-26,2248,31.0,21.77,,,85,0,0
2018-10-25,2248,39.38,41.36,,,117,0,0
2018-10-24,2248,29.7,31.68,1000.0,,119,1,0
2018-09-26,2248,79.17,76.25,,,413,0,0
2018-09-25,2248,47.27,43.26,,,178,0,0
2018-09-24,2248,54.82,55.4,,,308,0,0
2018-09-21,2248,7.82,8.24,,,75,0,0
2018-09-20,2248,7.56,7.39,,,28,0,0
2018-09-19,2248,20.86,16.54,1000.0,,80,1,0
2018-07-28,2248,13.08,11.88,,,79,0,0
2018-07-27,2248,1.83,1.72,,,23,0,0
2018-07-26,2248,14.39,13.64,,,95,0,0
2018-07-17,2248,,,200.0,,0,1,0
2018-07-21,2261,7.83,6.82,,,7,0,0
2018-07-20,2261,,,100.0,,0,1,0
2018-10-11,2440,2.01,1.55,,,8,0,0
2018-10-09,2440,1.61,0.98,,,4,0,0
2018-10-08,2440,0.8,0.95,100.0,,3,1,0
2018-07-27,2271,109.68,95.08,2008.81,1128.7,228,1,1
2018-07-24,2271,,,1979.49,3892.81,0,1,1
2018-12-04,2272,54.28,52.77,140.0,,130,1,0
2018-10-25,2272,94.59,92.08,,,116,0,0
2018-10-24,2272,44.11,45.25,,,104,0,0
2018-10-22,2272,,,107.2,,0,1,0
2018-10-20,2272,89.03,87.78,,,121,0,0
2018-10-19,2272,113.56,110.04,435.0,,501,1,0
2018-08-16,2272,5.89,5.82,,,30,0,0
2018-08-15,2272,0.48,0.5,,,3,0,0
2018-08-14,2272,2.75,2.78,,,21,0,0
2018-08-13,2272,14.37,13.9,,,29,0,0
2018-08-12,2272,8.94,9.03,,,15,0,0
2018-08-01,2272,28.14,27.26,,,26,0,0
2018-07-31,2272,23.06,21.23,300.0,,55,2,0
2018-07-30,2272,423.85,419.01,,,340,0,0
2018-07-29,2272,24.12,23.06,,,12,0,0
2018-07-28,2272,584.37,578.73,400.0,,1185,1,0
2018-07-27,2272,378.08,385.91,,1179.94,454,0,1
2018-07-26,2272,188.16,172.89,240.0,,161,1,0
2018-07-25,2272,3.01,1.5,1700.0,,1,1,0
2018-07-28,2276,395.17,384.37,,,246,0,0
2018-07-27,2276,652.98,656.13,1000.0,3933.14,428,1,1
2018-07-26,2276,451.19,473.85,,3933.14,262,0,1
2018-07-25,2276,79.18,81.23,1000.0,,112,1,0
2018-11-13,2310,2.32,1.67,,,9,0,0
2018-11-10,2310,0.77,0.73,,,3,0,0
2018-11-09,2310,1.04,1.23,,,4,0,0
2018-10-28,2310,0.78,0.84,,,3,0,0
2018-10-27,2310,0.52,0.56,,,2,0,0
2018-10-24,2310,3.93,3.96,,,10,0,0
2018-10-22,2310,0.79,0.83,,,3,0,0
2018-10-20,2310,1.57,1.4,,,6,0,0
2018-10-19,2310,2.91,2.54,,,10,0,0
2018-10-18,2310,10.74,9.54,92.34,196.99,8,1,1
2018-10-17,2310,12.65,13.25,,,7,0,0
2018-10-16,2310,15.19,15.86,,,13,0,0
2018-10-15,2310,12.55,12.36,103.79,,16,1,0
2018-09-15,2317,13.36,12.34,100.0,,69,1,0
2018-08-26,2317,,,,,0,0,0
2018-08-20,2317,65.41,64.29,100.0,,162,1,0
2018-09-19,2282,,,2309.0,4540.81,0,2,2
2018-09-18,2282,,,544.0,1069.81,0,1,1
2018-09-17,2282,,,2578.3,5070.4,0,1,2
2018-09-14,2282,,,1273.8,2505.01,0,1,1
2018-12-10,2294,73.79,73.23,,,297,0,0
2018-12-09,2294,88.37,87.82,,,571,0,0
2018-12-08,2294,76.95,76.31,,,461,0,0
2018-12-07,2294,45.04,41.97,500.0,,388,1,0
2018-12-06,2294,39.15,39.35,,,306,0,0
2018-12-05,2294,33.49,30.3,,,294,0,0
2018-12-04,2294,32.07,30.79,500.0,,264,1,0
2018-12-03,2294,27.51,26.03,,,294,0,0
2018-12-02,2294,8.93,8.25,,,106,0,0
2018-12-01,2294,16.46,16.92,,,175,0,0
2018-11-30,2294,15.05,15.19,,,161,0,0
2018-11-29,2294,15.34,16.19,,,169,0,0
2018-11-28,2294,4.63,4.0,,,58,0,0
2018-11-27,2294,17.83,17.75,,,214,0,0
2018-11-26,2294,4.24,4.29,,,49,0,0
2018-11-25,2294,57.78,55.42,,,673,0,0
2018-11-24,2294,17.7,16.09,,,233,0,0
2018-11-23,2294,17.6,16.44,,,212,0,0
2018-11-22,2294,12.2,12.38,1000.0,,116,1,0
2018-10-19,2294,2.25,1.98,,,32,0,0
2018-10-18,2294,3.24,3.14,,,46,0,0
2018-10-17,2294,0.84,1.08,,,12,0,0
2018-10-15,2294,0.07,0.04,,,1,0,0
2018-09-26,2294,0.56,0.41,,,8,0,0
2018-09-19,2294,0.07,0.04,,,1,0,0
2018-08-23,2294,0.21,0.17,,,3,0,0
2018-08-19,2294,0.42,0.41,,,6,0,0
2018-08-16,2294,0.21,0.24,,,3,0,0
2018-08-15,2294,0.14,0.14,,,2,0,0
2018-08-14,2294,0.35,0.31,,,5,0,0
2018-08-13,2294,0.07,0.04,,,1,0,0
2018-08-12,2294,4.02,3.45,,,33,0,0
2018-08-11,2294,0.3,0.25,100.0,,2,1,0
2018-08-05,2294,4.42,3.97,50.0,,22,1,0
2018-10-05,2300,,,,19399.25,0,0,1
2018-09-07,2300,4.7,2.6,,,1,0,0
2018-09-06,2300,24.09,24.36,,,5,0,0
2018-09-05,2300,10.55,11.44,,,2,0,0
2018-09-04,2300,126.18,115.89,,,23,0,0
2018-08-29,2300,16.16,19.08,,,3,0,0
2018-08-28,2300,86.75,88.77,,,17,0,0
2018-08-27,2300,20.63,10.3,,,4,0,0
2018-08-24,2300,17.52,19.2,,,11,0,0
2018-08-23,2300,14.09,20.42,,,3,0,0
2018-08-22,2300,43.07,46.71,,,9,0,0
2018-08-21,2300,37.45,34.0,,,8,0,0
2018-08-20,2300,4.79,6.93,,,1,0,0
2018-08-17,2300,12.7,15.04,,,15,0,0
2018-08-16,2300,8.95,9.89,,,2,0,0
2018-08-14,2300,8.73,12.65,,,2,0,0
2018-08-13,2300,448.76,399.58,,,57,0,0
2018-08-09,2300,,,15661.5,,0,1,0
2018-11-27,2332,0.14,0.07,,,2,0,0
2018-11-26,2332,8.21,8.18,,,45,0,0
2018-11-25,2332,2.68,2.69,,,11,0,0
2018-11-16,2332,2.81,2.38,,,7,0,0
2018-11-15,2332,1.42,1.54,,,3,0,0
2018-11-14,2332,8.01,7.4,100.0,,10,1,0
2018-11-07,2332,4.96,3.17,,,7,0,0
2018-11-06,2332,8.37,8.6,,,5,0,0
2018-11-05,2332,4.86,5.02,,,9,0,0
2018-11-01,2332,1.55,1.4,,,4,0,0
2018-10-28,2332,,,150.0,,0,1,0
2018-10-12,2332,2.41,2.33,,,25,0,0
2018-10-10,2332,6.85,6.39,,,23,0,0
2018-10-09,2332,12.56,12.05,,,28,0,0
2018-10-07,2332,,,100.0,,0,1,0
2018-10-02,2332,0.59,0.51,,,6,0,0
2018-09-30,2332,1.95,1.86,,,14,0,0
2018-09-29,2332,6.92,7.23,100.0,235.99,26,1,1
2018-09-27,2332,20.2,20.19,,196.66,53,0,1
2018-09-26,2332,16.76,16.73,,,45,0,0
2018-09-25,2332,,,100.0,,0,1,0
2018-09-24,2332,0.64,0.44,,,3,0,0
2018-09-23,2332,58.2,57.31,100.0,,52,1,0
2018-09-15,2332,2.32,2.25,,,17,0,0
2018-09-14,2332,8.41,7.93,,786.63,14,0,1
2018-09-13,2332,51.09,52.07,,,23,0,0
2018-09-12,2332,41.65,44.41,,,19,0,0
2018-09-11,2332,11.66,11.25,100.0,,14,1,0
2018-09-04,2332,19.48,18.72,,,36,0,0
2018-09-03,2332,21.65,21.23,110.0,,23,1,0
2018-08-26,2332,5.74,5.45,,,17,0,0
2018-08-25,2332,54.49,53.67,100.0,,39,1,0
2018-08-24,2332,10.88,9.86,100.0,,12,1,0
2018-10-05,2289,0.53,0.4,,,2,0,0
2018-08-03,2289,,,1016.09,,0,1,0
2018-09-25,2290,,,200.0,98.33,0,1,1
2018-08-21,2290,,,,2064.9,0,0,1
2018-08-06,2290,,,1050.0,,0,1,0
2018-08-06,2291,,,490.0,,0,1,0
2018-09-27,2292,,,100.0,196.66,0,1,1
2018-09-26,2292,,,198.7,390.76,0,1,1
2018-09-25,2292,,,200.0,393.31,0,1,1
2018-09-07,2292,,,300.0,589.97,0,3,3
2018-08-29,2292,,,300.0,589.97,0,1,1
2018-08-24,2292,,,310.0,609.64,0,2,2
2018-08-22,2292,,,610.0,1199.61,0,2,2
2018-08-19,2292,,,100.0,196.66,0,1,1
2018-08-18,2292,,,220.0,432.65,0,2,2
2018-08-16,2292,,,940.0,1848.57,0,4,4
2018-08-15,2292,,,100.0,196.66,0,1,1
2018-08-11,2292,,,100.4,199.41,0,1,1
2018-08-10,2292,,,200.4,393.31,0,1,1
2018-08-08,2292,,,310.6,609.64,0,2,2
2018-08-06,2292,,,910.0,1789.58,0,1,1
2018-08-05,2292,,,100.0,196.66,0,1,1
2018-08-04,2292,,,100.3,197.84,0,1,1
2018-08-03,2292,,,250.3,491.64,0,1,1
2018-08-13,2293,58.08,52.61,,,29,0,0
2018-08-12,2293,40.19,43.54,200.0,,20,2,0
2018-10-24,2307,,,,986.04,0,0,1
2018-10-11,2307,0.4,0.2,,,1,0,0
2018-10-05,2307,10.05,8.31,,,10,0,0
2018-10-04,2307,4.02,3.75,,,4,0,0
2018-10-03,2307,10.05,12.15,,,10,0,0
2018-10-02,2307,5.1,2.55,,,5,0,0
2018-10-01,2307,5.12,5.16,,,5,0,0
2018-09-28,2307,11.27,11.81,,,11,0,0
2018-09-27,2307,6.15,3.07,,,6,0,0
2018-09-26,2307,9.22,9.17,,,9,0,0
2018-09-25,2307,8.2,7.65,,,8,0,0
2018-09-24,2307,9.22,10.13,,,9,0,0
2018-09-21,2307,2.05,1.02,,,2,0,0
2018-09-20,2307,2.05,2.78,,,2,0,0
2018-09-18,2307,,,1000.0,,0,1,0
2018-08-16,2307,2.63,2.42,,,30,0,0
2018-08-15,2307,41.51,36.64,500.0,,290,1,0
2018-09-03,2301,,,100.0,,0,1,0
2018-08-29,2303,,,250.0,491.64,0,1,1
2018-08-28,2303,,,300.0,589.97,0,1,1
2018-08-10,2303,,,1006.7,1966.57,0,1,1
2018-10-26,2344,,,90.0,176.99,0,1,3
2018-10-06,2344,,,50.0,98.33,0,1,3
2018-10-04,2344,,,,39.33,0,0,1
2018-10-01,2344,,,130.0,216.32,0,1,2
2018-08-14,2309,,,,213.96,0,0,1
2018-08-13,2309,0.9,1.29,,,2,0,0
2018-08-12,2309,,,70.5,,0,1,0
2018-12-09,2324,1.0,0.85,15.0,,3,1,0
2018-12-07,2324,87.27,84.78,10.0,,97,1,0
2018-12-06,2324,39.67,40.76,100.0,,44,1,0
2018-11-14,2324,,,3.5,,0,1,0
2018-10-05,2324,243.56,244.53,922.0,2094.0,32,3,3
2018-10-04,2324,94.25,98.39,335.2,4267.45,32,2,3
2018-10-03,2324,177.01,184.11,663.3,,33,1,0
2018-09-26,2324,59.15,61.13,670.7,2210.82,47,2,4
2018-09-25,2324,39.58,41.46,50.0,,21,1,0
2018-09-06,2324,,,1.4,,0,1,0
2018-08-28,2324,222.01,219.38,220.0,,42,1,0
2018-08-27,2324,54.57,53.84,63.2,,52,2,0
2018-08-23,2324,89.62,92.59,50.0,711.9,68,1,3
2018-08-21,2324,13.67,12.59,102.5,,14,3,0
2018-08-19,2324,,,1.3,,0,1,0
2018-08-18,2324,10.49,8.46,42.0,,6,2,0
2018-08-17,2324,12.23,12.81,100.0,,5,1,0
2018-08-18,2325,228.31,238.91,2000.0,6096.36,24,1,1
2018-12-08,2327,99.72,92.09,,,313,0,0
2018-12-07,2327,114.61,113.54,,,462,0,0
2018-12-06,2327,124.72,121.01,1137.77,,648,1,0
2018-12-05,2327,56.54,46.99,,,188,0,0
2018-12-04,2327,385.26,377.54,,,1542,0,0
2018-12-03,2327,287.19,287.26,,,1095,0,0
2018-12-02,2327,288.65,283.58,,,942,0,0
2018-12-01,2327,288.13,286.87,,,895,0,0
2018-11-30,2327,281.16,273.74,,,1016,0,0
2018-11-29,2327,224.96,232.34,,,778,0,0
2018-11-28,2327,122.98,129.27,,,536,0,0
2018-11-27,2327,60.42,61.69,1251.55,,131,1,0
2018-11-19,2327,65.62,58.25,,,153,0,0
2018-11-18,2327,144.62,136.42,,,727,0,0
2018-11-17,2327,94.64,92.44,1712.4,,500,1,0
2018-10-30,2327,114.95,109.73,,,339,0,0
2018-10-29,2327,353.4,343.23,,,1276,0,0
2018-10-28,2327,251.82,248.72,1710.46,,1107,1,0
2018-10-21,2327,285.07,267.68,,,951,0,0
2018-10-20,2327,742.93,737.39,,,2674,0,0
2018-10-19,2327,729.84,720.25,,,2339,0,0
2018-10-18,2327,587.66,590.35,1150.13,,1919,1,0
2018-10-17,2327,150.62,146.86,1736.48,,432,1,0
2018-10-14,2327,789.61,765.91,,,2592,0,0
2018-10-13,2327,1073.94,1072.71,,,3479,0,0
2018-10-12,2327,608.47,603.12,,,2156,0,0
2018-10-11,2327,490.78,501.4,27.1,,1531,3,0
2018-10-10,2327,159.44,161.26,1150.48,,475,1,0
2018-10-07,2327,205.28,181.78,2304.2,,216,1,0
2018-10-06,2327,169.26,160.67,,,437,0,0
2018-10-05,2327,701.71,671.93,2879.38,,2030,1,0
2018-10-04,2327,606.45,602.78,,,1824,0,0
2018-10-03,2327,916.0,910.12,,,2407,0,0
2018-10-02,2327,657.07,648.09,,,2007,0,0
2018-10-01,2327,598.99,596.26,,,2111,0,0
2018-09-30,2327,622.98,610.22,2320.72,,1576,1,0
2018-09-29,2327,931.05,926.28,,,2717,0,0
2018-09-28,2327,599.22,590.02,2327.22,,1842,1,0
2018-09-27,2327,924.17,897.69,,,2709,0,0
2018-09-26,2327,362.53,357.1,2940.75,,1299,1,0
2018-09-22,2327,519.54,503.23,,,1456,0,0
2018-09-21,2327,747.66,742.04,,,1395,0,0
2018-09-20,2327,647.52,618.85,4669.64,,1213,2,0
2018-09-19,2327,384.89,360.71,2335.58,,1053,1,0
2018-09-18,2327,178.6,173.31,,,612,0,0
2018-09-17,2327,360.01,349.01,,,1226,0,0
2018-09-16,2327,1728.48,1700.41,2905.87,,3519,1,0
2018-09-15,2327,802.61,761.67,2324.7,,1238,1,0
2018-09-14,2327,1535.56,1530.51,2922.82,,3177,1,0
2018-09-13,2327,1201.52,1147.84,2325.1,,2868,1,0
2018-09-12,2327,1640.52,1600.98,2898.9,,2591,1,0
2018-09-11,2327,1127.13,1132.65,,,2158,0,0
2018-09-10,2327,611.65,606.2,2657.24,,1251,1,0
2018-09-09,2327,895.88,889.01,,,3097,0,0
2018-09-08,2327,1043.26,1005.28,4621.28,,1939,2,0
2018-09-07,2327,1136.58,1108.74,,,1259,0,0
2018-09-06,2327,1056.29,1071.35,,,1050,0,0
2018-09-05,2327,1140.23,1118.98,2317.48,,1430,1,0
2018-09-04,2327,935.45,914.54,2322.82,,1680,1,0
2018-09-03,2327,566.07,529.5,2320.5,,1391,1,0
2018-09-02,2327,1595.6,1566.73,1740.38,,4110,1,0
2018-09-01,2327,392.42,400.95,1160.25,,923,1,0
2018-08-31,2327,1047.11,1010.36,1749.82,,1366,1,0
2018-08-30,2327,1042.75,1038.41,,,983,0,0
2018-08-29,2327,909.94,866.48,4221.32,,942,3,0
2018-08-28,2327,1160.72,1114.05,4673.68,,842,2,0
2018-08-27,2327,1578.82,1531.14,2324.22,,1357,1,0
2018-08-26,2327,1694.66,1715.44,,,2218,0,0
2018-08-25,2327,1387.54,1340.7,4648.44,,1128,4,0
2018-08-24,2327,1057.99,1024.57,2885.5,,1278,2,0
2018-08-23,2327,180.8,178.1,1622.01,,233,2,0
2018-08-22,2327,31.34,24.81,,,71,0,0
2018-08-21,2327,879.02,854.75,,,905,0,0
2018-08-20,2327,713.49,702.88,,,865,0,0
2018-08-19,2327,75.4,81.29,3202.84,,56,1,0
2018-12-10,2329,,,259.1,2001.97,0,1,1
2018-12-09,2329,,,253.6,,0,1,0
2018-12-08,2329,,,250.0,,0,1,0
2018-12-07,2329,,,514.4,,0,1,0
2018-12-06,2329,,,256.8,998.23,0,1,1
2018-12-04,2329,,,250.8,,0,1,0
2018-12-03,2329,,,250.9,988.0,0,1,1
2018-12-02,2329,,,507.2,502.85,0,2,1
2018-11-29,2329,,,5010.0,9852.51,0,2,2
2018-11-28,2329,,,,29.3,0,0,1
2018-11-06,2329,0.07,0.04,,,1,0,0
2018-10-30,2329,2.01,1.0,18.6,36.58,2,1,1
2018-10-29,2329,10.05,10.43,,,10,0,0
2018-10-27,2329,2.6,2.27,,,3,0,0
2018-10-26,2329,0.86,1.03,,,2,0,0
2018-10-25,2329,0.47,0.55,,,2,0,0
2018-10-10,2329,0.8,0.86,,,4,0,0
2018-09-29,2329,8.1,7.6,,,85,0,0
2018-09-28,2329,44.28,43.71,,,328,0,0
2018-09-27,2329,26.56,25.2,,,258,0,0
2018-09-26,2329,7.3,6.51,,,38,0,0
2018-09-25,2329,43.14,38.34,,,177,0,0
2018-09-24,2329,53.55,52.6,,,176,0,0
2018-09-23,2329,27.01,28.97,,,92,0,0
2018-09-22,2329,46.97,48.9,,,214,0,0
2018-09-21,2329,74.54,69.78,,,296,0,0
2018-09-11,2329,,,1000.0,,0,1,0
2018-11-30,2328,17.51,14.64,,,11,0,0
2018-11-29,2328,2.47,2.84,,,2,0,0
2018-11-22,2328,2.47,2.84,,,2,0,0
2018-11-06,2328,,,,13765.98,0,0,1
2018-11-01,2328,67.98,60.72,,393.31,114,0,1
2018-10-30,2328,16.66,18.24,,,78,0,0
2018-10-25,2328,454.11,226.62,,,3,0,0
2018-10-24,2328,56.27,82.62,,,1,0,0
2018-10-23,2328,51.45,75.54,,,1,0,0
2018-10-22,2328,47.03,69.05,,,1,0,0
2018-10-19,2328,43.01,63.15,,,1,0,0
2018-10-18,2328,30.95,45.44,4500.0,,1,1,0
2018-10-17,2328,28.34,41.61,,,1,0,0
2018-10-16,2328,25.93,38.07,,,1,0,0
2018-10-15,2328,23.71,34.82,,,1,0,0
2018-10-13,2328,,,2900.0,,0,1,0
2018-10-12,2328,14.47,21.25,1000.0,,1,1,0
2018-10-11,2328,13.26,19.48,,,1,0,0
2018-10-10,2328,12.06,17.7,3000.0,,1,1,0
2018-10-09,2328,5.63,8.26,,,1,0,0
2018-10-08,2328,36.98,39.34,,,3,0,0
2018-10-05,2328,14.19,16.36,,,2,0,0
2018-10-03,2328,12.96,14.94,,,2,0,0
2018-10-02,2328,3.82,5.61,,,1,0,0
2018-10-01,2328,11.11,12.81,,,2,0,0
2018-09-28,2328,3.22,4.72,,,1,0,0
2018-09-27,2328,3.42,5.02,,,2,0,0
2018-09-26,2328,9.88,11.38,,,4,0,0
2018-09-25,2328,,,500.0,,0,1,0
2018-09-20,2328,35.4,28.14,,,19,0,0
2018-09-19,2328,3.42,4.38,,,14,0,0
2018-09-18,2328,15.28,16.58,,,22,0,0
2018-09-17,2328,15.63,16.8,,,20,0,0
2018-09-14,2328,9.39,9.86,,,34,0,0
